staff,really large penis or people that work under you
stall,to go or wait somewhere for someone something
stallion,very sexy man who is amazing at sex
star,female that is extremely attractive
steal,to take something that does not belong to you see to jack to bite to punch hard usually in the face
steal,to take someone else belongings the updated version or slang that replaced sneak which means to punch someone in the face
steam,computer program that doesn work
steamer,hot freshly laid shit that eminates heat trails most pronounced in cold weather
steaming,extremely drunk inebriated intoxicated
stem,crack pipe usually glass only couple inches long
step,go away leave me alone
step,to leave usually by invitation
step,approach someone with the intention of causing trouble
sterling,some one who is named
stewed,drunk inebriated under the influence of alcohol
stick,picking on bullying being mean
stick,car that runs on manual shift transmission
stink,to smell bad to be bad
stink,fuss
stole,to attack usually by punching someone usually without warning see snuck
stole,to punch someone in the face
stone,single piece of crack
stone,adj relating to high degree absolute
stoner,guy who smokes weed and gets high not to be confused with person who stones people
straight,heterosexual breeder
straight,meaning something is okay or cool
straight,heterosexual person word used to decribe line that has no curves not on drugs
straight,adj phrase alright no thanks no thank you
strap,gun or firearm usually pistol
strawberry,why the hell are you looking at the definition for you retard
strawberry,someone who willingly exchanges sexual services for drugs
strawberry,female who in exchange for drugs will have sex with anybody that can provide drugs for her
stretch,tall skinny person not necessarily weak used to greet someone
stretch,limousine
strike,typically french past time
stripe,meaning to cut someone with blade often stanly knife or cut throat razor leaving stripes on their body or face
stroke,sexual intercourse to fuck beat or smash
stroll,street or area where prostitutes walk and offer their services the is frequented by tricks seeking sexual services
strop,to be in bad mood angry temper paddy tantrum
strum,masturbate jerk off wanker
stud,man with very big useful bollocks
stud,butch lesbian female
stuff,this is word used by miss clocks for the female genitalia
stuff,usually refers to something sexual
stuff,verb to have sexual intercourse with typically male to female to seduce
stump,person who is short and stuby in stature
stunt,noun one who doesn follow thru with their plans
stunt,to is to floss or show off when somebody tryin to the playa is trying to show off all he got
stunt,to excessively flaunt one wealth or appearance of
sucker,person who loves to suck on penis because that whats up
sucker,person that has been tricked into something gullible person
sucker,another term for lollipop
sugar,sweet sweet lovin from hot woman
sugar,cocaine
suicide,when no one else knows
sup,short version of wassup what up or what up
sup,greeting an abbreviation of what up
super,when you think something is cool or you are explaining your feelings
super,superb wonderful everything is good
superman,man who gives all but asks for nothing in return the closest to an almighty super man
swag,apperance style or the way he or she presents them selves
swag,stands for stuff we all get typically when attending an expo or trade show you get when people at booths hand out free stuff like pens prizes etc
swag,something we all get tired of hearing
swagger,person style they way they walk talk dress
swallow,when woman or gay man gives blowjob to another man and then swallows the cum from the man receiving the blowjob down the throat in other words after giving head you can extremely satisfy the man by swallowing
sway,cool someone can be or something article of clothing can be
sweat,to care or worry about something
sweat,to like love or appreciate
sweat,over patronize worry or worry about harass or scrutinize
sweat,to like or adore to copy or imitate to idolize
sweet,another word for blunt cigar stuffed with marijuana
sweet,something good that happens describing somthing cool
sweeten,showbiz term for add sugar to
swell,adj fantastic great wonderful et
swing,the act of hooking up with member of the opposite sex
swinger,person who swaps sexual partners with another person
swish,noun particularly effeminate gay man
switch,to turn nasty or change personality
sword,figuratively the penis
tab,british northern cigarette
taco,derogatory slang term used mainly in identifying mexicans
tadpole,young man that goes out with an older woman
tag,writer unique signature with ink or spraypaint can
tag,to engage in sexual intercourse
tagger,urban graffiti writer
tail,to is verb used to say follow most used when following someone using vehicle
tailgate,to follow another vehicle dangerously closely
tailor,pre made cigarette as opposed to roll your own
taint,technically the perineum it the area between the balls and the asshole
taint,the perineum the space between the anus and the genitals
taint,an american slang term for the human perineum
talent,very attractive looking women
talent,when girl is attractive hot fuckable etc
talent,sexually attractive person
talk,when two people have relationship together of more than just being friends
tank,verb meaning to fail
tank,noun or adjective depending on usage noun someone or something that is cool sick or beast adjective cool awesome sweet
tap,to stick one penis into fuck
tap,to perform sexual acts with not necessarily intercourse
tap,verb to to have sex with derogatory
tap,pharse that is used to describe the involvement of sex
target,the rich man wal mart
tart,very tasty pastery or very tasty prostitute
tart,saucy and sassy young woman woman who is clever and teasing but not sexually promiscuous temptress used as joking affection and not as an insult
tasty,person who thinks they are too good for anything you know when something is good you will normally say it is so if someone is acting they are trying to act too good for you
tasty,very attractive person often used in place of the word hot
tasty,good yummy delicious
tattoo,mark made on lark which shows not in the dark
tax,verb to steal noun taxer thief
tax,to steal or take something
teach,short for teacher usually used insultingly
teaser,something used to put female in heat
temp,temporary temporary employment agency temporary employee temporary employer
temp,worker in an office hired in temporary basis usually untalented
tender,used to described something cool
thick,stupid lacking in common sense
thick,substantive has depth high viscosity stupid
thick,word used to describe girl who is big but not fat and has very nice shape
thick,nice ass nice legs not skinny with meat on your bones thickness is the shit
thick,stupid unintelligent daft someone who is ie stupid is called thicko
thick,nice booty legs especially nice thighs but still small waist good body specifics for sex
thick,woman with meat on her bones not to over weight just woman with junk in the trunk
thing,name applied to someone or something that isn even worth being called by name someone not human
thirsty,to be overly or unecessarily eager for something to do something
thirsty,desperate wanting or needing
thirsty,someone who is for attention and will do sexual favours to get it
throw,deliberately lose game cause your team to lose
throw,to engage in sexual activity
thrush,woman who gets on ur nerves
thump,to fist fight to engage in agressive interaction
thunder,slang term for heroin
tidy,an attractive woman even scruffy one
tidy,when something is good when something is even better than good
tight,adj person or thing that looks good acts cool is cool or is stylish
tight,one who has their shit together something that working perfectly or is very well done
tight,cool or good angry or frustrated in bad situation or screwed comes from the term situation
tight,describing the unity between good friends
tight,very close friends cool hip fashonable
tilt,place to post your house home
tin,package can of sorts of smokeless tobacco dip
ting,an ethnic caribbean way of saying thing
tip,the end of man penis
tipsy,when your not drunk yet only buzzed
tit,slang word for female breast
tit,things to nibble on during sex
tit,word meaning stupid person or idiot
tit,another word for breasts
tit,something that is really easy derived from the fact that getting to second base is easy
tit,woman breast usually plural
toasted,extremely intoxicated
toaster,shitty computer
tom,old british slang for lesbian
tongue,sexual organ that some pervs use to talk
toolbox,more toolish than just tool but not quite as toolish as an entire toolshed
toot,another word for fart
toot,geordie word for cocaine
top,as verb to be the noun in gay sex typically to be the guy who inserts his penis in the partner anus
torch,to light something particularly packed bowl of marijuana marijuana joint or any other substance that is smoked such as cigarette crack cocaine opium etc
tosser,literally one who masturbates common usage typically refers to anyone of whom you have low opinion
tot,small child usually under years old
total,to destroy something usually car
tough,is word that few people truly understand grit people are never taken down by challenges suffering for people is endurable the goal however is the objective
toy,inexperienced or new graffiti writer adj graffiti writer lacking style or dissing writers for no reason not dedicated to graffiti
toy,someone who is shit at graffiti abbreviation for tag over you
toy,an inexperienced graffiti writer also poser in any one of the other elements of hip hop
toy,graffiti artists term for novice more experienced graffiti artists will often write next to the tag or graf of the novice
train,to run in sexual terms means that group of men wait to have sex with one girl usually it does not qualify as unless there are more than men involved but the term is used to describe any number that is more than with female the female has sex with man and after he cums another man enters the room to have sex with the female and so forth it is only considered when the woman is fully aware of the situation and allows for the men to have sex with her otherwise it would be considered rape differs and is often confused with gang bang involves sex with one person at time while gang bang is when group of males having sex with female at the same time
train,it transportation vehicle
tramp,promiscuous woman see also slut
tramp,any woman who will open her legs for anyone except for me
trap,place where illegal activities like drug deals can be carried out
trap,place where you go to buy or sell drugs typicallyin the hood
trapper,drug dealing drug dealer drug selling
trapper,drug dealer mainly this word is used in the south
trash,to destroy damage or vandalize as in anger or protest
treat,to insult someone badly
tree,pot marijuana bud all the same
trick,in gay circles person with whom one has casual sex to engage in the act of casual sex
trick,something whore does for money
trick,man who patronizes prostitute prostitute business is known as turning tricks compare to john
trigger,what you pull to shoot gun
trill,the correct definition of is to be true to ones self and real with all
trill,the word comes from combination on two words true real
trip,person who is really funny in crazy way
trip,the state of acting whack to overreact or to lose yo cool
trip,to experience another reality on acid or shrooms
trip,the effects of psychedelic or hallcinogenic drug lsd cb pcp dxm dmt psilosybin shrooms million more
trip,to overreact gettin mad or angry wen aiint neccesairy
troll,someone who deliberatly pisses people off online to get reaction
troll,person who posts to forum or other form of online communication to disrupt or cause widespread argument
troll,any one that lives below the bridge
troll,unwelcome offensive stupid or abusive commenter on blog chat room user group or bbs common internet slang dating back to the early days of the web in the and bbss in the
trooper,person who is accepted within group that willingly goes with the flow of the group even when the group direction is difficult
trooper,some one who is bold stand up to danger with out any fear so one tough person who is one man army
trot,long walk or distance
trump,polite way to suggest the passing of wind
trump,tacky retarded unstable manipulating person
tub,person who is bit more than chubby but not fat or rounded
tub,an invention used to wash your filthy ass in
tucker,australian slang for food can also refer to dinner
tug,the act of taking hit on water pipe
tug,to masturbate feverishly
tuna,noun one or more teenage girls
tune,south african slang to tell someone something or to tell someone you re unhappy about something they re doing
tunnel,to inhale lit roach clip through the anus
turf,to throw away dispose of trash etc
turf,area where which streetgang calls it own neighborhood
turf,place that group or gang thinks they own usually there neighborhood to look around for woman to fuck
turkey,high five or sub is when person offers high five to person and person changes his high five to thumbs up before person returns the high five this causes high ive that looks like high five person then shouts and laughs while it takes while for person to get it
turnkey,prison guard or jail guard
turtle,substitute for an easy woman ie once their on their back they re fucked
tussle,to fight to challenge someone to fight
tweak,to be up and fidgity from doing crystal meth
tweak,to be under the influence of methamphetamine
tweak,methamphetamine the act of consuming
tweed,abbreviated tumbleweed strong marijuana
twenty,dollars worth of marijuana
twenty,the typical form crack rocks are sold in
twisted,mixed up confused carzy wild
twisted,intoxication from drugs
twisted,bein high and drunk at tha same time
twitter,the gap between womans twat and shitter the female equivelent of the barse no mans land
ugly,person who is visually challenging to other people
ugly,when refering to person it generally means unattractive or unpleasant either physically or mentally whether person is or not is really matter of opinion there is no set of characteristics that makes one person
uncut,reference to an uncircumcised penis
unload,to take big shit
upbeat,optimistic hopeful about situation
upbeat,positive bright and cheery
upright,to be awake out of bed or standing up
use,to take advantage of to have sex make out kiss reputation
vanilla,plain simple ordinary normal
vanilla,unexciting normal conventional boring
vexed,mad angry or displeased
vicious,to be really freakin cool replacing words like awesome and sick and rad
vinyl,phonographic record also applied to the plural use song recorded on phonographic record from the material the records were made of
violate,to disregard someones rules or principles
virgin,person with an extreme phobia of children
wad,large sum of money one owns
wad,an amount generally one ejaculation of male semen
wagon,ireland an obnoxious agressive woman bitch
wallflower,person who has no one to dance with or feels shy awkward or excluded at party someone who remains on or is forced to the sidelines of an activity
wallpaper,it paper on the walls do you really need definition for this
wasted,to be extremely intoxicated from the use of alcohol or drugs see stoned high enke drunk
wax,busting your nut on someone vinyl record
wax,another way of saying kill or murder
way,the only proper response when someone says no to your assertion
weak,of poor performance or stature highly unsatisfactory
weed,one of many terms for marijuana
weed,green plant god put on the earth for me and you
well,adjective to describe something good
welt,edinburgh slang for penis leith
wet,when girl is horny and leak vaginal fluid when someone has bedwetting accident to smoke pcp
wet,what happens when you get liquid like water on you
whale,large american car most likely from the or
whale,the animal with the hole in it to beat up beat on someone
whatever,word all too often used by americans to connotate feeling of apathy the fact that it used in almost every sentence is not as alarming to many as it should be
whatever,aka whateva or wateva used often like full stop period at the end of sentence often used to change subject express annoyance or dismiss an arguement or person
whatever,not caring don care
whip,nice car usually expensive
whip,is just car notice as documented in the examples that is most often used when you are talking to someone about their car
whipped,person who is constantly under control by their partner doing and saying anything they are told as well as dogging their true friends for them the female is usually the dominant one
whipped,totally in love with your partner so much to the point you will do anything for them your partner would be able to control you
white,street name for cocaine
white,another word for the drug cocaine
whore,what everybody ex girlfriend becomes
whore,anybody who is having more sex than you are
whore,woman that sleeps with everyone but you see slut woman that sleeps with everyone
whore,prostitute promiscuous woman girl that goes to oconn
whore,woman who will only fuck you for something in return usually money prostitute
whore,woman who often engages in sex for money drugs or just because they re sluts who has sex with just about anyone or anything
wick,slang term for man penis
wicked,mass version of the word really
wife,another word for satan
wife,extreme hardcore version of girlfriend
wimp,weak person
win,the opposite of fail when something of awesomeness happens
wine,form of dirty dancing similar to grinding usually seen at carnival time and on the dance floors of red hot nightclubs usually preformed to music such as sean paul
wired,extremely excited about something connected to the internet
wittol,husband who has no objection to his wife making love to other men
wizard,when something is cool awesome or epic but on higher level where such words would be unable to describe it
wizard,person who does and says stupid and goofy things
wobbly,member of the once powerful syndicalist union the industrial workers of the world they are in favour of revolutionary unionism and see authoritarian control such as bosses and politicians as oppressive many wobblies subscribe to some form of anarchism
wolf,to beer is to drink one beer in one sweep with your head in the position of howling
wolf,in gay terms semi hairy gay male who needs to have lot of sex
wombat,stocky terrestrial marsupial
wood,an erect penis
word,affirmative can also be used as question meaning really
work,to perform an action with notable skill not necessarily your job
work,something to do while you re waiting to die
work,is drug it could be crack or cocaine
work,crack cocaine used by persons addicted to crack to check with the local dope man to see if he has any
wow,an interjection used to express amazement
wow,an exclamation of surprise not videogame
wrap,meaning something is over done with finished
writer,graffiti artist who practices any form of graffiti art
writing,the most underrated form of art in this modern age
y,depending on the context it can mean either why or yes
yahoo,an ignorant rural person rude and derogatory
yahoo,is an uneducated person with backwoods mentality
yale,university with colleges name
yam,to eat food to food to eat pussy to pussy
yap,to talk to chat the mouth
yard,house home place where you live
yard,dollars
yawn,person place or event that is found to be boring
yea,an incorrect spelling of yeah
yell,to say something loudly
yellow,to be cowardly or pussy
yellow,pretty color
yen,strong desire or inclination yearning or craving basic unit of currency in japan
young,urban slang that is short for which is short for one an integral part of dc slang
z,an ounce of marijuana
zebra,person who is half black and half white often times offensive
zen,complete and absolute peace
zero,the greatest person alive
zip,an ounce of marijuana to snort powder drug
zip,an ounce of any kind of illegal drug usually used as code name over the phone by paranoid drug dealers
zombie,crack or an addict to crack unconcious state to be between life and death to be braindead some of the other definitions do better than this
zone,is an ounce
zone,an ounce for marijuana grams quarters
zoo,place for people to stare at enslaved animals
